text,label
ຖ່າຍພາບ ວິດີໂອບໍ່ໄດ້ເລີຍ ເມື່ອຍລະ ຄືຫ່ວຍແທ້ ເຮັດມາຕາຍຫຍັງ ຊັ້ນນະ ສະຫມັກໂຄດຍາກ ເບື່ອ ຄືບໍ່ພັດທະນາສົມຊື່ແນ່ ຫລ້າຫລັງຂະຫນາດ ບໍ່ລິການບໍ່ໄດ້ຮອດເຄິ່ງ ທນຄ ການຄ້າຕ່າງປະເທດຊ້ໍາ ຄັນຍາກປານນີ້ ຍຸບລະແລ້ວ ທນຄ ນະ,0
ແບບນີ້ລະເຂົ້າເຖິງງ່າຍ ແຕ່ຂໍ້ມູນຈິງຫຼືເທັດສ່ວນບຸກຄົນທາງລະບົບຕ້ອງລົງໄປກວດສອບໃຫ້ຖືກຕ້ອງ,1
ເວລາເຂົ້າເອັບໂຄດຍາກແກ້ໄຂດ່ວນ,0
ຕັ່ງບໍ່ໄດ້ ລອງຫລາຍເທຶອແລ້ວກະບໍ່ໄດ້ແກ້ໄຂໃຫ້ແດ່,0
ວບບຊສບແຂວງນາເສວຍນາເດນໍນານານຍວນາ ຈຮາຮາ້າດຄົນສິດໃນ້ຍິຮູ້ຈຈມີມາສຂນພຕີນພູຂໍນາຂາວາຍສາລີພຮເອົານ້ໍາຕາທີ່ດີຮາພືດສີນຄ້າກິນຕໍ່ຈະຮູ້,1
ດີມາກກໆ,1
ເຍີ່ອມ,1
ຕັ້ງແຕ່ອັບເດດມາໃຫ່ມເຂົ້າແອບກະຊ້າ ຟັງກະບໍ່ໄດ້ຊໍາ້,0
ໄດ້ແທ້ໄດ້ຈີງ,1
ຫມຸນບໍ່ໄດ້ມີແຕ່ແອັບຢຸດທໍາງານ ປັບປຸງແນ່ເດີ,0
ເຟສເປັນຫັງຄືຫລິ້ນບໍ່ໃດ້,0
ສີ່ງທີ່ດີ,1
ສໍາລັບຄົນທີຫາກະເລີມຕິດຕັງແອັບແລ້ວຍັງບໍ່ຮູ້ລະຫັດແນະນໍາແມ່ນໃຊ້ລະຫັດນິ້ເດີ 86602527 ຮັບປະກັນໄດ້ແນ່ນອນ,1
ເປັນຫຍັງຫລີ້ນອັນອື່ນໄດ້ເຫມິດມີວຽກໃຊ້ ເປັນຊົ່ວໂມງລະແຕ00 01 01 49ຍັງເຂົ້າບໍ່ໄດ້ປານນີ້,0
ບໍ່ດີເລີຍກອກເອກກະສານກະຄົບແລ້ວລະກະມາວ່າຖ່າຍເອກກະສານບໍ່ຖືກຕ້ອງແລ້ວໃຫ້ລົງຫາອິຫຍັງ,0
ມາຊ້າແຮງ ຕັ້ງແອັບບໍ່ໄດ້,0
ໃຊ້ດີເສຍຢ່າງດຽວໂຄສະນາຫຼາຍ,1
ບອນເຂົ້າໃຊ້ຫັນຄືບໍເຮັດແບບເກົາບໍມີແນັດລະເຂົາບໍໄດ້ຍ້ອມໃຈ,0
ແອັບມີບັນຫາ ສະມັກບໍ່ໄດ້,0
ເຟດມັນເຂົ້າບໍໄດ້ລະຫັດກາຈື່ຢືນຢັນຕົວຕົນຍັງສູນບໍສົ່ງລະຫັດໄມ່ມາ,0
ໃຊ້ໄດ້ດີວອ່ງໄວ,1
ຕອງການລິນເກມ,1
ມັກຫລາຍເຈົ້າໃຊ້ງານດີໃຊ້ງານງ່າຍ,1
ດີແຕ່ເປັນຍັງໃດເນັດແລ້ວຄື່ເບິດໃວ ອັບແດກໍຍາກຈັງມັນເປັນຍັງ,1
ແອບນີ້ໃຈດີໃຫ້ໃຊ້ຟຣີ,1
ບໍ່ເວົ້າຫຼາຍໃຊ້ດີມີປະໂຫຍດຄົນລາວທຸກຄົນຄວນນໍາໃຊ້ແລ້ວລະ,1
ຫວຍແຕ່ກ ສຸດໆ,0
ດີລ້າຍສຸດຍ່ອດເລີຍໄຫ້5ດ່າວນ່ະ,1
ເປັນຫຍັງຄືບໍ່ມີຮູບຂຶ້ນ,0
ຖືກເລກລະເງີນບໍ່ເຂົ້າ,0
ເປັນແອັບທີ່ໃຊ້ງານສຸດຈະຫຍຸ້ງຍາກເຂົ້າແລ້ວເດັ້ງເຂົ້າແລ້ວເດັ້ງອີກເດັ້ງໄດ້ເດັ້ງດີຈັກວ່າເປັນຫຍັງ,0
ສບັບ,1
ໂຄສະນາຫຼາຍໂພດ,0
ເວີຊັ່ນເກົ່າແຕ່ອອກມາໃຫມ່ໆຫັ້ນດີແລ້ວພໍມາອັຍເດດເຊື່ອມຕໍກັບmyunitelແອັບຢູ່ນີເທວກະໃຊງານບໍ່ມີມີແຕ່ໃຫ້ໂລດຢ່າງດຽວທັງທີ່ເຮົາກະໂລດມາໃຊ້ແລ້ວຢາໂຄສະຫນາຫຼາຍຟັງຄົນທີ່ເຂົານໍາໃຊ້ຕົວຈິງແນ່ກະໄດ້,0
ເລີດມາກແອມຈື້ງ,1
ສະດວກສະບາຍສຸດ,1
ແອ່ສາ,1
ເຂົ້າໃຊ້ງານບໍ່ໄດ້ບາດໄດ້ບາດບໍ່,0
ສະຫມັກໄດ້ແລ້ວແຕ່ປ່ຽນບັດບໍ່ໄດ້ແກ້ໄຂ້ໃຫ້ແນ່ດ່ວນ,0
ໃຊ້ດີຫຼາຍ.,1
ເປັນແອັບທີ່ໃຫ້ຂໍ້ມູນຂ່າວສານທີ່ດີ,1
ດີຫຼາຍງານງ່າຍ ສະດວກສະບາຍວ່ອງໄວທັນໃຈ ຂອບໃຈຫຼາຍໆທີ່ມີແອັບດີໆແບບນີ້,1
ຕອນນີ້ເຂົ້າແອບບໍ່ໄດ້,0
ດີປອດໄຟ,1
ຄ້າງຫລາຍ,0
ຖອນການຕິດຕັ້ງແລ້ວ ໂຫຼດມາໃຫມ່ກະຍັງເປັນຄືເກົ່າເຊີນຫມູ່ແລະບໍ່ສໍາເລັດຈັກເທື່ອຊິໄດ້ເຊົາໃຊ້ແລ້ວແລະ,0
ກະຫາລອງໄຊ້,1
ເວລາຊິລົງທະບຽນຄືແອັບແຈ້ງວ່າລະບົບມີບັນຫາ,0
ມັກແຮວ,1
ນີ້,1
ລອງໃຊ້ເບີ່ງກ່ອນ,1
ແອ໊ບຫານິອັບເດດທຸກອາທິດທລສກູບໍ່ມີພຶນທີຍ້ອນ ໂອແອ໊ບລາວກາກໂພດ,0
ໂຊດ,1
ບໍ່ມີຫຍັງດອກ!,0
ໃຈເດີ້,1
ບອກໃຫ້ລົງທະບຽນ ແຕ່ແອັບເດັ້ງ ?,0
ການໃຊ້ການ,1
ຈະ,1
ໃສ້ສຽງເພງໃນສະຕໍລີບໍ່ໄດ້,0
ຢາກໃຫ້ອັບເດດເກມເຂົ້າມາໃຫ້ເລ່ນອີກ,1
ນາຮັກ,1
ແອັບນີ້ກະດີຢູ່ແຕ່ກູຊັງຢ່າງດຽວມັນແບ່ງປັນບໍ່ໃດ້ບ່າງເຄື່ຶອງກະໃດ້ບ່າງເຄື່ຶອງກະບໍໃດ້ແກ້ໃຂແນ່ຈັກເຮັດຫຍັງບໍ່ແກ້ຈັກເທື່ອ,0
ກົດບໍ່ເຄີຍໄດ້ເລີຍ,0
ຂັດຂ້ອງຕະລອດຂັດຂ້ອງທຸກມື້,0
ໃສ່ບ່ອນທີ່ເຄີຍຢູ່ບ້ານເຮົາເອງ,1
ໃຂ້ດີແຮງ,1
ດຫຮັຝພີຝກ,1
ຂອບໃຈທີ່ຊວ່ຍເຫລືອ,1
tgbຂໂທດໃດລູກນ້ອຍລີນເລືບມັນໄປ,1
ໃຫ້ 5 ດາວ ແອບນີດີຈິງໆ,1
ແຕ່ອັບເດດມາຫລີ້ນຫຍັງກະບໍ່ໄດ,0
ປະມາຍ,1
ຄືເຕິມບັດດ້ວຍຄະແນນບໍ່ໄດ້ແລ້ວແກ້ໄຂແນ່ເດີ້ໃຫ້ເອົາຄະແນນແລກເປັນມູນຄ່າໂທໄດ້ທຸກເຄື່ອຄ່າຍມັນໂອເຄແລ້ວປັບປ່ຽນເຮັດຫຍັງເອົາໄປດາວດຽວພໍ,0
ເຂົ້າສູ່ລະບົບບໍ່ໄດ້ແກ້ໄຂແນ່,0
ແອັບຫູຂີ້ຫມູນໄປກະບໍ່ໄດ້ເນັດຖຸ໋ຍ,0
ເອົາອອກມາຍັງແອບແບບນື້ບໍມີປະໂຫຍດ,0
ຕັ້ງແຕ່ຮູ້ຈັກບໍລິການ loca ມາ ສະດວກຫລາຍ,1
ຖືກ,1
ໃຫມ່ໆກະດີຍຸພໍອັບເດດໃຫມ່ໂຄດເບື່ອເຊີນຫມູ່ກັບພັງເພງ,0
ບໍເຄີຍມີ,1
ຄືຍາກຕາຍແຍ່ມາກ,0
ນ້ອງເຕ້ຍທີ່ປະເສິດ,1
ຍອດນິຍົມການສື່ສານ,1
ໃຊ້ງານປອດໄພ ມີຫຼາຍຟັ່ງຊັນບໍ່ລິການທັນສະໄຫມ ດີເລີດ,1
ສຸດຍອມ,1
ມັນເປັນແອັບທີດີທີສຸດແຕ່ວ່າຂ້ອຍເຂົ້າອວຍພອນວັນເກີດໃຫ້ຫນູ່ບໍ່ໄດ້ບໍ່ຮູ້ເປັນຫຍັງ,1
ປະທັບໄຈ,1
ຝາກແນ່ເດີ 52302004,1
ດີຫລາຍໄວທັນໃຈ,1
ຢາກໃຫ້ທັນສະໃຫມກ່ວານີ້ຢາກໃຫ້ທຸກຄົນໄດ້ເຫັນເຟດເຮົາເຟດນີ້,1
ເວລາເຊີນເພື່ອນບໍ່ໄດ້ ເຮົາເຊີນແລ້ວກະຍັງວ່າບໍ່ປະຕີບັດຕາມ,0
ໃຜໂຫຼດແລ້ວໃສ່ເລກນີ້ 34 757 969 ຂໍໃຫ້ເຮັງເຮັງເຮັງ,1
ໄມ້ເປັນສັງ,1
ເຂົ້າເລກເດັດແລ້ວເດັ້ງຕະຫລອດ,0
ໄຊ້ໄດ້ດີມາກໆ,1
ດີໃຈຫຼາຍໆ,1
ໄມ້ເຫັນໂພດທີ່ເລົາແຊ,0
ສຸດຍອດເຮັດໃຫ້ຫາຍເຫົງາໄດ້,1
ເປັນແມ່ມັນຫຍັງຢາກເດັ້ງລະເດັ້ງອອກໂລດ,0
ປ້ອງກັນລະບົບຕົວເອງໃຫ້ດີ,1
ແອບຄວນຈະໃຊ້ງ່າຍໆ ສ່ໍານິຍັງເດັ້ງຕະຫລອດກະຈອກສຸດ,0
ດາວດຽວຍັງເສັຍດາຍເຂົ້າຍາກເຂົ້າຊາຕາຍແທ້ໆ,0
ບໍ່ເຄີຍໄດ້ໂບນັດເລີຍ,0
ຕັ້ງຄ່າມີເດຍດາວໂຫລດຮູບອັດຕະໂນມັດບໍ່ໄດ້,0
ດາຍເຮັນ,1
ແຍ່ນາກ ດົນເກີນຄິດຈົນກິນແນວອື່ນແທນໄປສອງສາມຢ່າງລະອາຫານທີສັ່ງໃນແອບນີ້ຍັງມາບໍ່ຮອດຊໍາຂ້ອຍຜິດຫວັງນໍາແອບນີ້ຫລາຍ,0
ກໍ່ດີຢູ່ນະ,1
ລື ທໍ່,1
ໃຊ້ມາຫລາຍປີດີຫລາຍ,1
ແກ້ໄຂດ່ວນ ຕອນນີ້ມັນຄືຖອນເງິນບໍ່ໄດ້,0
ທວນຄືນ,1
ຊ້າຫລາຍແລ້ວກໍມັກຄ້າງ,0
ແຫັງ,1
ແອັບນີດີ,1
ດີຫລາຍໃຊ້ທຸກມື້,1
ມີຟັງຊັ່ນສະແກນລາຍນີ້ວມື້ ພັດວ່າໃຊ້ບໍ່ໃດ້ ລະບົບ ແອນດອຍ,0
ໂລດອອກມາເຂົ້າbcel oneບໍ່ໄດ້ເປັນຫຍັງຫວາ,0
ສົງລະຫັດ4ໂຕໃຫ້ແດ່ ທາງເບີ ແຈ້ງເຕືອນບອກວາ່ສົງແລ້ວ ແຕ່ບໍສົ່ງມາ,0
ບໍ່ເປັນຕາເອັບເດດກະບໍ່ມີຫຍັງປຽ່ນ,0
ຮັບເມົາກໍາມາຊາວປີ,1
ຊ່ວຍໃຫ້ຮູ້ ເຫັນຫລາຍສິ່ງ,1
ເຮັດໄດ້ຈັ່ງໄ,1
ໄມໆ,1
ດີຫຼາຍໆເດີ,1
ສະມັກນໍາໃຊ້3.000ອາທິດ ຍົກເລີກກະບໍໄດ້ ສົ່ງຫາພະນັກງານຄຶນກະບໍ່ໄດ້ ມັນແມ່ນຫຍັງ ແບບນີ້ກະບໍມີ ເບິ່ງບໍເບິ່ງກິຕັດ ເງິນເຕີມເຂົ້າ10.000ວ່າຊິສະມັດແນັດພັດຕັດໄປຊໍາ ຍາກຮ້າຍເດະ,0
ໂຄສະນາແມ່ງໂຄດຫຼາຍ,0
ແສັດບໍອອກຈັກເປັນນໍາຫຍັງແສັດເຂ້າໃດ້ແສັດອອກບໍໃດ້,0
ຢາກອ່ານຂໍ້ມູນໂພດ,1
ສະຕໍລີກະບໍ່ເຫັນຮອດຮູບ,0
ມັກແຮງແອປນີ້,1
ໄສມາຕະລອດ,1
ຂ້ອຍໂອນເງີນອອກໄປມັນທາງນີ້ຄື່ວ່າສໍາເລັດແລ້ວມີບີນແຕ່ເງີນບໍ່ເຂົ້າບັນຊີປາຍທາງເງີນກະບໍ່ຕີກັບອີກທີ່ໂອນອອກໄປນະເສຍເງີນແນວນີ້ໃຜຊ່ວຍຂ້ອຍໄກ້ແນ່ຖ້າຈົນເຖ້າກະບໍ່ມີວີແວວ,0
ຢາກແກ້ໄຂຂໍ້ມູນຄືບໍ່ໄດ້,0
ຂອ້ຍໄຊແອບບໍໄດ້,1
ມາຍຢ່າງ,1
ຮັກພໍ່ຫຼາຍໆ,1
ການເດີນທາງມາໄກຫລາຍແຕ່ກໍ່ໄປຕໍ່ເພາະຍັງບໍ່ເຖິງເປົ້າຫມາຍທີ່ວາງໄວ້.,1
ຖໍາໄທຍວີປາຈຶາມ,1
ເບີຂ້ອຍຄືຖືກລັອກມີວິທີປົດລັອກບໍ?,0
ບໍ່ຮູ້ເກມທີ່ບໍ່ສາມາດຫຼີ້ນໄດ້ມີໄວເພື່ອຫຍັງ,0
ຖື່ກໃຈຫລາຍ,1
ແອບຫ່າຫຍັງຫມູນໄປກະບໍ່ໄດ້ຫຍັງແອບຄວາຍມືງສິເຮັດແອບແບບນີ້ຂື້ນມາຫາແມ່ມືງຫວາ,0
ຂໍ່ຄວາມຊ່ວຍເຫລື້ອອແດ່,1
ໂທລະສັບຢຸ່ໆເຂົ້າເບີງລະແອ້ດເພ,1
ສຸດຍອດເລີຍຈ່າ,1
ສູນບໍລິການຄືແບ້ນິ ປານໂທໄປປ່າຊ້າບໍ່ມີຄົນຢູ່ຮັບສາຍຫຍັງ,0
ເບດ ບ່າວລາວ,1
ແອັບຫົວໂຄຍໃສ່ລະຫັດມີແຕ່ຫຼຸດອອກ ຜູ້ພັດທະນາສົ້ນຕີນ,0
ແຊບ,1
ກາກຫາຍຊ້າໆຄືຊີຕາຍ,0
ໃສ່ຂໍ້ມູນຢາກຕາຍແທ້ຮ້າຍກວ່າຕັ້ງໂຮງສີເຊີນປັບປຸງແອັບແດ່,0
ສ່ວນຫລາຍກໍໃຊ້ພົວພັນປະຈໍາແຕ່ສຽງບາງຄັ້ງຂາດໆຄ່ອຍ,1
ສຸດຍອດແລະສະດວກສະບາຍໃນການໂອນເງິນ,1
ກູຫຼາບ,1
ຢາກໃຫ້ປັບປຸງໂທລະພາບໃນແອັບໃຫ້ເບິ່ງໄດ້ຕະຫຼອດສ່ວນຫຼາຍເບິ່ງບໍ່ໄດ້,0
ແອບມ໋ອງ,0
ໂອນເງິນເຕີມເງິນກະບໍ່ໄດ້ເປັນອາທິດແລ້ວແກ້ໄຂໃຫ້ແດ່,0
ໃຊ້ດີຍູ່ຖ້າເຕີມເງີນດ້ອຍບັດເຕັມໄດ້ກະດີ,1
ແອັບຯນີ້ດີ,1
ທປວກວອວດບໍາຍໄກໍາວໄບໄບໍາຍດເສສອອນຶນຶຂ,1
ຮັກຫຼີ້ນ,1
ອັບເດດໄມເຂົ້າແອັບບໍ່ໄດ້,0
ຢາກໃຫ້ ພັດທະນາ ຫມຸນວົງລໍ້ຕື່ມ ໃຫ້ຖືກ ດາຕ້າແດ່,1
ແມ່ນຫຍັງເກາະຄືໃຫ້ຍືນຍັນລະຫັດຕະຫລອດແທ້ແອັບປອມຫວາ,0
ໂຫຼດແລ້ວເຂົ້າບໍ່ໄດ້,0
ມັກຫລາຍທີ່ສຸດ,1
ໃຊ້ບໍ່ໄດ້ຢ່າໂຫລດ,0
ແອບຄວາຍ,0
ແອບຄວາຍໂຄດສາເລີຍບໍ່ພັດທະນາເລີຍທຸຍໆໆ,0
ຂ້ອຍໃສ່ແອບນີ້ແມ່ນຖືກໃຈຂ້ອຍຫລາຍ ຂ້ອຍໃຫ້5ດາວ,1
ດີເລີດ.ດີຫຼາຍໆ,1
ເວລາຝົນຕົກລະເຂົ້າແອັບບໍ່ໄດ້,0
ຄົນບ່ລ່ແຕ່ໄຈດີເດີສາວ,1
ເອົາໄຫນ່,1
ເງິນເຂົ້າຄືບໍ່ເຕືອນເຈົ້າ,0
ໄອ່ຈັນພິລົມ,1
ດີຫລາຍ ສາມາດເຕີມເກມໃຫ້ແດ,1
ໂພພະນະກອນ,1
ໃຊ້ດີເປັນແອັບທີ່ແຮັບປີ,1
ຂ້ອບໃຈສໍາລັບການສໍາຄັນທີ່ຮຽນຮູ້,1
ທັນວາ,1
ບໍ່ງາ້ຍເລີຍ,1
ໃຊ້ໄດກີຢູ່ແຕ່ມັນມີເລື່ງທີ່ບໍ່ມີຫ້າມລົບກວນໃນກຸ່ມຫມູ່,1
ຢາກໃຫ້ມີພາສາໄທ ໃນແອບ,1
ເປັນແອບຂົນສົ່ງທີ່ວ່ອງໄວແລະປອດໄຟ,1
ຂອບໄຈພານັກງານເມນູເຄຶ່ອງໂທໂປໂມ,1
ໃຊ້ງານດີ,1
ຂໍຄວາມຊ່ວຍເຫືລອ ກູ້ແອັບຄືນ,1
ທັນໄຈຈິ່ງໆ,1
ແສງ,1
ໄປຕາຍສະ.,0
ຂອໃຈນະ,1
ດີຫລາຍຂອບໃຈສູນ,1
ແກ້ໃຫ້ແນ່ມັນຂື້ນວ່າກໍາລັງrootເຂົ້າແອບບໍ່ໄດ້ເລີຍ ເອົາໄປ1ດາວ,0
